Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Reactome_2022__Mitochondrial Translation Elongation R-HSA-5389840,-0.49768044247362475,-2.062239138401687,0.0,0.001691062950441572,0.05,41/81,22.38%,MRPL4;MRPL12;MRPL49;MRPL17;MRPS2;MRPL11;MRPL16;MRPL10;MRPL21;MRPS26;OXA1L;MRPL54;MRPL58;MRPS11;MRPL41;MRPS24;ERAL1;MRPL43;MRPL48;MRPS34;MRPS25;MRPL52;MRPL15;MRPS21;MRPL18;MRPL20;MRPS18B;MRPS7;MRPS27;GADD45GIP1;MRPS33;MRPL23;MRPL24;MRPL38;MRPS16;MRPS18A;MRPL57;MRPL46;AURKAIP1;MRPL51;MRPL9
prerank,Reactome_2022__Potassium Channels R-HSA-1296071,0.5564118687266276,2.047919618828172,0.0,0.09215811709081698,0.065,16/45,15.83%,KCNK3;KCNMA1;KCND3;ABCC8;KCNS3;KCNK6;KCNJ6;KCNH2;GNG4;KCNQ2;GNG12;HCN4;KCNB1;KCNA2;KCNC4;KCNMB1
prerank,Reactome_2022__ALK Mutants Bind TKIs R-HSA-9700645,0.823998992910924,2.03720773848424,0.0,0.05340981785945075,0.075,7/10,12.54%,BIRC6;CLTC;EML4;STRN;EIF2AK3;PPM1B;HIP1
prerank,MSigDB_Hallmark_2020__Apical Junction,0.4392784887540663,2.037179604913577,0.0,0.0,0.0,40/144,12.32%,CNN2;EGFR;CLDN9;EPB41L2;LAMC2;ALOX15B;SDC3;CDH3;SRC;MYH10;SIRPA;CDK8;PPP2R2C;RHOF;SLC30A3;ADAM9;KCNH2;NFASC;TJP1;COL17A1;ITGB4;NF1;AMH;NECTIN4;LAMB3;SLIT2;NECTIN3;MAP3K20;SGCE;PIK3R3;MAPK11;CAP1;ITGB1;SKAP2;TGFBI;CX3CL1;TIAL1;ICAM1;NLGN2;WASL
prerank,Reactome_2022__Assembly Of Collagen Fibrils And Other Multimeric Structures R-HSA-2022090,0.5803148442290406,2.03233822426926,0.0,0.037701047900788764,0.081,16/37,10.79%,COL18A1;COL4A2;COL4A1;LAMC2;ITGA6;PXDN;CTSL;LOX;COL5A2;PCOLCE;COL6A2;COL5A1;ITGB4;LAMB3;COL1A1;CTSV
prerank,Reactome_2022__Mitochondrial Translation Initiation R-HSA-5368286,-0.4890821338710371,-2.0127980425572005,0.0,0.003633863681005696,0.1,41/81,22.38%,MRPL4;MRPL12;MRPL49;MRPL17;MRPS2;MRPL11;MRPL16;MRPL10;MRPL21;MRPS26;OXA1L;MRPL54;MRPL58;MRPS11;MRPL41;MRPS24;ERAL1;MRPL43;MRPL48;MRPS34;MRPS25;MRPL52;MRPL15;MRPS21;MRPL18;MRPL20;MRPS18B;MRPS7;MRPS27;GADD45GIP1;MRPS33;MRPL23;MRPL24;MRPL38;MRPS16;MRPS18A;MRPL57;MRPL46;AURKAIP1;MRPL51;MRPL9
prerank,Reactome_2022__Ca2+ Pathway R-HSA-4086398,0.5342176393721464,2.010575420475347,0.0,0.03848648639872187,0.105,23/48,18.93%,AGO1;TNRC6C;AGO4;ITPR3;TNRC6B;PRKCA;PLCB1;MAP3K7;PPP3R1;GNG4;NRAS;CTNNB1;FZD4;AGO3;FZD2;AXIN2;GNG12;WNT5A;GNAO1;FZD6;TNRC6A;AGO2;PPP3CB
prerank,Reactome_2022__Activation Of Matrix Metalloproteinases R-HSA-1592389,0.7714526284304428,2.009747071314141,0.0,0.031208089651208477,0.105,7/12,10.79%,TIMP2;COL18A1;FURIN;MMP11;TIMP1;MMP15;CTSV
prerank,Reactome_2022__Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851,0.4898694661726791,1.9665490290213694,0.0,0.048348103094993,0.184,23/71,10.23%,PLK2;ADM2;FURIN;SRC;GGT1;ADCY1;RAMP1;ITPR3;GNAI3;PRKX;PTGER4;GPR176;AHCYL1;GNAZ;PRKCA;GNG4;ADCY5;PRKAR2B;GNG12;ADAM17;LYN;GGT5;ADORA2A
prerank,Reactome_2022__Miscellaneous Transport And Binding Events R-HSA-5223345,0.6417922081340524,1.9647106164643633,0.001968503937007874,0.04218926788897791,0.187,11/21,17.21%,ANKH;NIPAL2;AZGP1;LRRC8B;MMGT1;NIPA1;LRRC8D;BPNT1;TUSC3;MAGT1;NIPA2
prerank,Reactome_2022__Mitochondrial Translation R-HSA-5368287,-0.46986739285261975,-1.9563287370169602,0.0,0.007827338758490164,0.204,42/87,22.38%,MRPL4;MRPL12;MRPL49;MRPL17;MRPS2;MRPL11;MRPL16;MRPL10;MRPL21;MRPS26;OXA1L;MRPL54;MRPL58;MRPS11;MRPL41;MRPS24;MRRF;ERAL1;MRPL43;MRPL48;MRPS34;MRPS25;MRPL52;MRPL15;MRPS21;MRPL18;MRPL20;MRPS18B;MRPS7;MRPS27;GADD45GIP1;MRPS33;MRPL23;MRPL24;MRPL38;MRPS16;MRPS18A;MRPL57;MRPL46;AURKAIP1;MRPL51;MRPL9
prerank,Reactome_2022__MET Promotes Cell Motility R-HSA-8875878,0.6141333738955166,1.952765984703768,0.0,0.04333002380264265,0.215,14/24,18.08%,TNS4;LAMC1;LAMC2;SRC;DOCK7;TNS3;LAMB3;SOS1;RAP1A;ITGB1;LAMA5;PTK2;RNMT;LAMB1
prerank,Reactome_2022__Regulation Of RUNX1 Expression And Activity R-HSA-8934593,0.6714063217109286,1.9399519689376852,0.0,0.04491544595587797,0.241,10/16,18.60%,AGO1;TNRC6C;SRC;AGO4;TNRC6B;AGO3;PTPN11;CBFB;TNRC6A;AGO2
prerank,Reactome_2022__Degradation Of Cysteine And Homocysteine R-HSA-1614558,-0.7459653515788516,-1.9380574585371368,0.002061855670103093,0.009811782359513934,0.256,8/11,20.54%,VSIG2;SLC25A10;TXN2;GOT2;TSTD1;CSAD;SQOR;MPST
prerank,Reactome_2022__ABC Transporters In Lipid Homeostasis R-HSA-1369062,0.7690890182370218,1.9326481437481573,0.0,0.043670380485080325,0.255,4/10,6.21%,ABCG1;ABCA12;ABCD1;ABCD3
prerank,MSigDB_Hallmark_2020__Coagulation,0.47429190027371826,1.9325852252460491,0.0,0.0020723033317289695,0.005,22/71,12.34%,S100A1;F12;S100A13;LRP1;FURIN;ACOX2;PRSS23;ADAM9;DUSP6;CTSH;RAPGEF3;ISCU;MMP11;LAMP2;TIMP1;GNG12;MAFF;MMP15;PDGFB;CTSV;LTA4H;ARF4
prerank,Reactome_2022__Regulation Of PTEN mRNA Translation R-HSA-8943723,0.7438828880149182,1.930151722632839,0.0,0.040652392559688895,0.263,8/11,18.60%,AGO1;TNRC6C;AGO4;TNRC6B;AGO3;VAPA;TNRC6A;AGO2
prerank,Reactome_2022__Competing Endogenous RNAs (ceRNAs) Regulate PTEN Translation R-HSA-8948700,0.7641351439727916,1.9292251811866188,0.0,0.03813740262186271,0.269,8/10,18.60%,AGO1;TNRC6C;AGO4;TNRC6B;AGO3;VAPA;TNRC6A;AGO2
prerank,Reactome_2022__Opioid Signaling R-HSA-111885,0.488740182938214,1.9270969989027698,0.002004008016032064,0.03617044980225247,0.277,18/64,10.67%,PPP1R1B;NBEA;ADCY1;ITPR3;GNAI3;PRKX;PDE4B;AHCYL1;PRKCA;PLCB1;PPP3R1;GNG4;GNAL;PPP2R1B;ADCY5;PRKAR2B;GNG12;GNAQ
prerank,MSigDB_Hallmark_2020__KRAS Signaling Up,0.4387783532406038,1.9254040111892987,0.0,0.0015542274987967273,0.005,55/111,24.49%,IGF2;MMD;TRIB2;CXCR4;ETV4;ANKH;TSPAN7;ITGB2;NR0B2;ALDH1A3;DUSP6;FUCA1;SEMA3B;APOD;GALNT3;ETV5;AVL9;STRN;RGS16;MAP7;MMP11;SDCCAG8;CPE;ADAM17;EPHB2;AMMECR1;ANO1;TOR1AIP2;BPGM;TSPAN13;GUCY1A1;ACE;EVI5;WDR33;CCSER2;TMEM158;USP12;ID2;IGFBP3;YRDC;PTBP2;BTBD3;ERO1A;DCBLD2;SERPINA3;MYCN;KCNN4;RABGAP1L;LCP1;TFPI;FLT4;CAB39L;TMEM176A;PRELID3B;ENG
prerank,Reactome_2022__Laminin Interactions R-HSA-3000157,0.6780157727307347,1.9115781928655426,0.002004008016032064,0.04189005322309863,0.333,10/16,18.08%,COL18A1;LAMC1;LAMC2;ITGA6;ITGB4;LAMB3;ITGB1;LAMA5;HSPG2;LAMB1
prerank,MSigDB_Hallmark_2020__Androgen Response,0.4512440858083009,1.9102039643307736,0.0,0.0017407347986523344,0.007,40/93,22.86%,TMPRSS2;ACSL3;ABCC4;ANKH;PTPN21;LMAN1;AZGP1;SEC24D;IQGAP2;ALDH1A3;GNAI3;PGM3;SCD;UBE2J1;CDC14B;SAT1;H1-0;GSR;UAP1;MAP7;STK39;DNAJB9;APPBP2;GUCY1A1;TPD52;ELK4;SGK1;ABHD2;ELL2;HMGCR;VAPA;IDI1;SELENOP;SMS;TNFAIP8;RAB4A;RPS6KA3;B4GALT1;TMEM50A;PIAS1
prerank,MSigDB_Hallmark_2020__Estrogen Response Early,-0.40245634916407413,-1.9095600003056894,0.0,0.0015158768150630286,0.004,66/188,18.30%,HSPB8;MAPT;PDLIM3;PLAAT3;SYBU;STC2;CA12;SIAH2;GFRA1;ITPK1;CD44;ASB13;NPY1R;MYC;DHRS2;OLFM1;BCL2;IGFBP4;RARA;AREG;TMPRSS3;PGR;SLC7A2;MYOF;RAB17;NXT1;AMFR;KCNK15;DHCR7;KRT8;THSD4;SLC24A3;KDM4B;TUBB2B;RAPGEFL1;OVOL2;REEP1;MYBBP1A;P2RY2;KRT18;RHOD;ESRP2;BAG1;MLPH;RRP12;NADSYN1;SH3BP5;PPIF;ELOVL2;MPPED2;TTC39A;TSKU;MYBL1;KRT15;PDZK1;DEPTOR;DLC1;CISH;FKBP4;SLC22A5;DYNLT3;TFF1;SLC1A4;ABCA3;BLVRB;TPD52L1
prerank,"Reactome_2022__Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200",-0.4381850702862125,-1.9057217640099187,0.0,0.013888678050120134,0.331,49/109,25.67%,ACAD9;NDUFA2;COX4I1;UQCRQ;ECSIT;TRAP1;NDUFV1;UCP2;COX8A;NDUFB2;ATP5MG;ATP5MC1;NDUFB9;ATP5MC2;NDUFB4;ATP5F1D;ATP5F1B;NDUFS8;COX6A1;SURF1;NDUFA10;TACO1;ATP5PD;SCO2;NDUFB10;NDUFB7;NDUFS3;ATP5MC3;NDUFA9;NDUFA3;COX7A2L;UQCR11;NDUFA11;COX19;COX5A;COX14;UQCRFS1;ATP5MF;ETFB;TMEM186;NDUFS7;NDUFB1;NDUFB6;NDUFB11;DMAC2L;TIMMDC1;NDUFA8;COX5B;NDUFA7
prerank,Reactome_2022__Sealing Of Nuclear Envelope (NE) By ESCRT-III R-HSA-9668328,-0.5856667597762544,-1.8909151165144555,0.0039447731755424065,0.015938695344010413,0.374,8/24,6.79%,TUBA1A;TUBB6;TUBB2A;IST1;TUBB4B;TUBA1B;VPS4A;TUBB2B
prerank,MSigDB_Hallmark_2020__Interferon Gamma Response,-0.416999167903819,-1.8889551394699542,0.0,0.0015158768150630286,0.006,34/130,9.03%,IFITM3;OAS3;ZNFX1;RBCK1;HLA-DRB1;IFI35;PSMB10;PFKP;PARP14;IRF1;OGFR;PSMB8;PSME1;SECTM1;DHX58;CASP4;PSMB9;SLC25A28;TRIM14;PTPN1;HLA-B;B2M;DDX60;NUP93;HERC6;RNF31;C1R;MT2A;HLA-A;TRIM26;PSME2;SRI;TAP1;CMTR1
prerank,Reactome_2022__Voltage Gated Potassium Channels R-HSA-1296072,0.6337846622008831,1.874401776308166,0.003968253968253968,0.060740577173493016,0.47,8/19,18.25%,KCND3;KCNS3;KCNH2;KCNQ2;KCNB1;KCNA2;KCNC4;KCND2
prerank,Reactome_2022__Extracellular Matrix Organization R-HSA-1474244,0.40872000523105867,1.864190356587393,0.0,0.06453686324683633,0.51,54/161,16.25%,TIMP2;ITGAL;COL18A1;COL4A2;ITGA5;LAMC1;COL4A1;LAMC2;ITGA6;FURIN;PXDN;SDC3;SCUBE3;CTSL;VTN;CEACAM1;LOX;COL5A2;PCOLCE;COL6A2;ITGB2;ADAM9;CASK;SH3PXD2A;DMD;COL26A1;PRKCA;COL17A1;COL5A1;ITGB4;LAMB3;MMP11;ITGB6;FBLN5;COL1A1;TIMP1;ADAM17;P4HA1;ITGB1;MMP15;PDGFB;CTSV;ADAM10;ICAM1;LTBP3;CAPN8;LRP4;TMPRSS6;P3H3;LAMA5;SDC1;NTN4;HSPG2;COL6A1
prerank,Reactome_2022__Regulation Of Insulin Secretion R-HSA-422356,0.5017595583290205,1.8624777875278271,0.0,0.06147981340684181,0.512,18/51,11.81%,MARCKS;ACSL3;ABCC8;KCNS3;ITPR3;AHCYL1;PRKCA;RAPGEF3;PLCB1;GNG4;RAP1A;ADCY5;PRKAR2B;GNG12;GNAQ;CACNA1D;CACNA2D2;KCNB1
prerank,Reactome_2022__Nitric Oxide Stimulates Guanylate Cyclase R-HSA-392154,0.7032080823285631,1.8552184715511444,0.0019801980198019802,0.062427815428312265,0.535,6/12,15.83%,KCNMA1;GUCY1A2;NANOS1;PDE9A;GUCY1A1;KCNMB1
prerank,Reactome_2022__Nef Mediated Downregulation Of MHC Class I Complex Cell Surface Expression R-HSA-164940,-0.7574364569673272,-1.851003907191653,0.006289308176100629,0.024472630904424714,0.515,4/10,11.11%,AP1M2;B2M;HLA-A;PACS1
prerank,Reactome_2022__MET Activates PTK2 Signaling R-HSA-8874081,0.6866744153885205,1.8478072631714397,0.0020876826722338203,0.06443351607605566,0.562,10/14,18.08%,LAMC1;LAMC2;SRC;LAMB3;SOS1;ITGB1;LAMA5;PTK2;RNMT;LAMB1
prerank,Reactome_2022__SARS-CoV-2-host Interactions R-HSA-9705683,-0.39884512914555537,-1.8461321162934952,0.0,0.0252834139116738,0.532,49/164,12.60%,RPS2;RPS29;RPS12;RPS3A;RPS13;RPS17;RPS21;RPS20;RPS3;RPSA;RPS14;RPS27;RPS15A;TKFC;RPS28;RPS19;RPS16;RPS9;RPS25;SNRPB;FAU;RPS11;NUP210;RPS5;VPS11;RPS10;GEMIN5;AKT2;SNRPD2;RPS4X;MAVS;RPS6;HLA-B;B2M;NUP62;NUP93;IL17RC;GEMIN4;RPS15;HLA-A;RPS8;TAB1;IRAK1;RPS23;RNF135;AKT1;GEMIN7;HLA-C;NOD1
prerank,Reactome_2022__RA Biosynthesis Pathway R-HSA-5365859,0.7209100558522636,1.8375850676448218,0.005836575875486381,0.06849023701976625,0.596,6/10,10.00%,RDH10;SDR16C5;ALDH1A3;RDH14;RDH11;DHRS3
prerank,Reactome_2022__Cell Junction Organization R-HSA-446728,0.4662013905183837,1.8326313685038826,0.0,0.0689689804851731,0.618,21/59,14.10%,CLDN9;CADM1;LAMC2;ITGA6;PXDN;CDH5;SDK1;COL17A1;PATJ;ITGB4;NECTIN4;LAMB3;CTNNB1;NECTIN3;FBLIM1;ITGB1;FERMT2;CDH2;PARD3;ARHGEF6;LIMS1
prerank,Reactome_2022__Post-chaperonin Tubulin Folding Pathway R-HSA-389977,-0.6022556492082406,-1.8202346932299909,0.0038095238095238095,0.03277350951645995,0.622,9/18,16.04%,TUBA1A;TUBB6;TUBB2A;TUBB4B;TUBA1B;TUBB2B;TBCB;TBCD;ARL2
prerank,Reactome_2022__Collagen Formation R-HSA-1474290,0.47263334623082176,1.8190089054356224,0.00205761316872428,0.07568770980082594,0.669,19/57,10.79%,COL18A1;COL4A2;COL4A1;LAMC2;ITGA6;PXDN;CTSL;LOX;COL5A2;PCOLCE;COL6A2;COL26A1;COL17A1;COL5A1;ITGB4;LAMB3;COL1A1;P4HA1;CTSV
prerank,Reactome_2022__Nef-mediated Downmodulation Of Cell Surface Receptors By Recruitment To Clathrin Adapters R-HSA-164938,-0.6425708164948744,-1.8147198219812493,0.006109979633401222,0.03426554736581108,0.649,5/16,11.11%,AP2M1;AP1M2;B2M;HLA-A;PACS1
prerank,Reactome_2022__Gluconeogenesis R-HSA-70263,-0.5951920475678298,-1.8124843985809156,0.01002004008016032,0.03412722516571843,0.655,12/22,18.64%,SLC25A10;SLC37A4;ENO2;TPI1;ENO1;GOT2;SLC25A11;FBP1;GOLT1A;GNPDA1;G6PC3;ALDOC
prerank,Reactome_2022__Non-integrin membrane-ECM Interactions R-HSA-3000171,0.5197035591892627,1.8115118067989127,0.008421052631578947,0.07726893512999823,0.693,19/34,18.08%,LAMC1;LAMC2;ITGA6;SDC3;VTN;CASK;DMD;PRKCA;ITGB4;LAMB3;ITGB1;PDGFB;LAMA5;SDC1;NTN4;HSPG2;TGFB1;DAG1;LAMB1
prerank,Reactome_2022__Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517,-0.3899189928939426,-1.8107981729449452,0.0,0.03383663230838091,0.662,66/153,24.99%,ACAD9;DLST;NDUFA2;COX4I1;IDH3B;GSTZ1;UQCRQ;LDHA;ECSIT;TRAP1;PDPR;NDUFV1;LDHB;UCP2;COX8A;NDUFB2;IDH2;ATP5MG;ATP5MC1;ADHFE1;NDUFB9;ATP5MC2;NDUFB4;ATP5F1D;CS;ATP5F1B;NDUFS8;PDK2;COX6A1;SURF1;LDLR;NDUFA10;D2HGDH;TACO1;ATP5PD;BSG;SCO2;NDUFB10;NDUFB7;NDUFS3;ATP5MC3;NDUFA9;NDUFA3;COX7A2L;UQCR11;NDUFA11;LDHD;COX19;COX5A;COX14;UQCRFS1;ATP5MF;OGDH;ETFB;TMEM186;NDUFS7;NDUFB1;MDH2;VDAC1;NDUFB6;MPC1;NDUFB11;DMAC2L;TIMMDC1;NDUFA8;COX5B
prerank,Reactome_2022__FCERI Mediated Ca+2 Mobilization R-HSA-2871809,0.576528661150816,1.8102976904108796,0.005917159763313609,0.0749221056083962,0.698,12/22,26.54%,ITPR3;AHCYL1;VAV3;PPP3R1;SOS1;LYN;PPP3CB;PLCG2;NFATC1;ITPR2;TEC;NFATC2
prerank,Reactome_2022__Insulin Processing R-HSA-264876,0.5863962839311939,1.8031147135357337,0.002,0.07732903824984007,0.72,12/21,19.36%,MYO5A;ERO1B;SLC30A7;EXOC2;CPE;SLC30A5;KIF5B;SLC30A6;EXOC6;ERO1A;EXOC8;MYRIP
prerank,Reactome_2022__RET Signaling R-HSA-8853659,0.5134079525470632,1.7987693526402064,0.0,0.07773827184671189,0.733,12/35,9.71%,DOK6;SHC3;SRC;RET;IRS2;ARTN;PRKCA;SOS1;PIK3R3;RAP1GAP;DOK4;PTPN11
prerank,Reactome_2022__Cell-Cell Communication R-HSA-1500931,0.43638339265305404,1.793607566145229,0.0,0.07900929482912214,0.751,29/82,15.12%,CLDN9;CADM1;LAMC2;ITGA6;PXDN;SRC;SIRPA;CDH5;SDK1;CASK;SPTBN1;COL17A1;PATJ;ITGB4;NECTIN4;LAMB3;CTNNB1;NECTIN3;PTPN11;FBLIM1;ITGB1;SKAP2;FERMT2;CDH2;WASL;PARD3;ARHGEF6;LIMS1;CD2AP
prerank,MSigDB_Hallmark_2020__TGF-beta Signaling,0.4689915341155542,1.7867800745606757,0.00202020202020202,0.004973527996149527,0.024,23/51,20.27%,FURIN;LTBP2;XIAP;SPTBN1;NOG;TJP1;MAP3K7;TRIM33;CTNNB1;TGFBR1;SMAD1;HDAC1;RAB31;PPM1A;RHOA;ID2;SKIL;ARID4B;TGFB1;SMURF2;ACVR1;FNTA;APC
prerank,MSigDB_Hallmark_2020__Interferon Alpha Response,-0.43895286994653515,-1.7863620637284305,0.0,0.0037896920376575714,0.019,26/70,17.17%,IFITM3;IFI35;PARP14;IRF1;OGFR;PSMB8;PSME1;DHX58;PSMB9;SLC25A28;TRIM14;CD47;B2M;DDX60;HERC6;RNF31;TRIM26;PSME2;TAP1;CMTR1;GMPR;HLA-C;TRIM21;STAT2;PARP12;LPAR6
prerank,Reactome_2022__Integration Of Energy Metabolism R-HSA-163685,0.4382206646813346,1.7852453837422808,0.0,0.0831442752812038,0.776,21/74,11.81%,MARCKS;ACSL3;ABCC8;ADCY1;KCNS3;ITPR3;PRKAA2;AHCYL1;PRKCA;RAPGEF3;PLCB1;GNG4;PPP2R1B;RAP1A;ADCY5;PRKAR2B;GNG12;GNAQ;CACNA1D;CACNA2D2;KCNB1
prerank,Reactome_2022__Telomere Maintenance R-HSA-157579,-0.4249541124352394,-1.7738850865771134,0.0,0.04812271781296755,0.779,34/80,22.61%,H2AX;POLR2G;H2BC12;POLR2L;RUVBL1;POLD4;TINF2;RUVBL2;CTC1;POLR2H;H2AJ;POLA2;POLD2;ACD;POLD1;CHTF8;POLR2C;FEN1;POLR2E;RPA3;POLR2I;STN1;H2AC6;POLR2J;H2BC21;NHP2;TERF2;RFC2;PCNA;H2BC11;TERT;NOP10;DAXX;POLR2A
prerank,Reactome_2022__NR1H2 And NR1H3-mediated Signaling R-HSA-9024446,0.5037344878739222,1.7732015721377972,0.002079002079002079,0.09078585672661202,0.806,18/36,20.25%,ABCG1;AGO1;TNRC6C;ABCA1;AGO4;ARL4C;TNRC6B;APOD;SCD;AGO3;NRIP1;NCOA1;EP300;TBL1X;TNRC6A;AGO2;NCOR1;KDM4A
prerank,Reactome_2022__DARPP-32 Events R-HSA-180024,0.5889213977695564,1.7723271138201009,0.01,0.08817856203462263,0.807,6/21,8.56%,PPP1R1B;PDE4B;PRKCA;PPP3R1;PPP2R1B;PRKAR2B
prerank,Reactome_2022__Signaling By NODAL R-HSA-1181150,0.6734520231438735,1.7712616293074557,0.01020408163265306,0.086313779020175,0.81,8/13,19.23%,FURIN;SMAD2;ACVR2B;FOXO3;ACVR2A;SMAD4;PCSK6;MAPK1
prerank,Reactome_2022__Respiratory Electron Transport R-HSA-611105,-0.41674751728006054,-1.763063341985631,0.0,0.052639575230067605,0.818,39/90,25.67%,ACAD9;NDUFA2;COX4I1;UQCRQ;ECSIT;TRAP1;NDUFV1;COX8A;NDUFB2;NDUFB9;NDUFB4;NDUFS8;COX6A1;SURF1;NDUFA10;TACO1;SCO2;NDUFB10;NDUFB7;NDUFS3;NDUFA9;NDUFA3;COX7A2L;UQCR11;NDUFA11;COX19;COX5A;COX14;UQCRFS1;ETFB;TMEM186;NDUFS7;NDUFB1;NDUFB6;NDUFB11;TIMMDC1;NDUFA8;COX5B;NDUFA7
prerank,Reactome_2022__Interferon Gamma Signaling R-HSA-877300,-0.4555386639513264,-1.7625090839715023,0.0,0.05176634075848698,0.819,22/61,14.67%,OAS3;CD44;HLA-DRB1;TRIM38;IRF1;TRIM29;CAMK2B;MID1;TRIM14;PTPN1;HLA-B;B2M;SP100;MT2A;HLA-A;TRIM26;CAMK2D;TRIM35;HLA-C;TRIM21;PML;TRIM3
prerank,Reactome_2022__Platelet Homeostasis R-HSA-418346,0.4677587756726964,1.7606920457956203,0.0,0.0928126491724279,0.838,17/51,16.51%,KCNMA1;GUCY1A2;ATP2B4;NANOS1;ITPR3;PPP2R5A;PDE9A;GNG4;PPP2R1B;LRP8;GNG12;PTPN11;PAFAH2;GUCY1A1;ATP2A2;KCNMB1;ATP2B3
prerank,Reactome_2022__Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582,-0.44684965877573696,-1.759264348792506,0.0020161290322580645,0.05236078986116262,0.831,27/63,27.80%,CDKN2A;H2AX;CDK4;H2BC12;UBE2S;UBB;CEBPB;ANAPC11;H2AJ;RELA;ANAPC2;UBE2C;FZR1;ANAPC15;UBC;H2AC6;H2BC21;EHMT1;RPS6KA1;MAPK7;H2BC11;CDKN1B;FOS;CDC23;CDK2;H2BC5;EHMT2
prerank,"Reactome_2022__BMAL1:CLOCK,NPAS2 Activates Circadian Gene Expression R-HSA-1368108",0.5461557676350159,1.7517661826479196,0.008146639511201629,0.09729916907728818,0.86,13/24,23.35%,SMARCD3;NPAS2;PPARA;CLOCK;F7;NCOA1;BHLHE40;TBL1X;NCOA2;BMAL1;HSD17B4;CREBBP;HELZ2
prerank,Reactome_2022__Synthesis Of PC R-HSA-1483191,0.5543178078672737,1.7509394614436133,0.0081799591002045,0.09539227561171798,0.862,10/23,13.15%,SLC44A4;PHOSPHO1;LPCAT1;MFSD2A;SLC44A5;ABHD3;CEPT1;LPIN1;CHKA;PCTP
prerank,Reactome_2022__NR1H3 And NR1H2 Regulate Gene Expression Linked To Cholesterol Transport And Efflux R-HSA-9029569,0.512256725110101,1.7501198777896525,0.002036659877800407,0.09329513282115823,0.863,16/30,20.25%,ABCG1;AGO1;TNRC6C;ABCA1;AGO4;ARL4C;TNRC6B;APOD;AGO3;NCOA1;EP300;TBL1X;TNRC6A;AGO2;NCOR1;KDM4A
prerank,Reactome_2022__Hemostasis R-HSA-109582,0.3423579035905698,1.7450009114541132,0.0,0.09509623887938155,0.876,86/366,10.84%,IGF2;ITGAL;KCNMA1;F12;SLC16A3;CEACAM5;GUCY1A2;ITGA5;SERPINA5;ATP2B4;ITGA6;NANOS1;SDC3;ABCC4;KIF21B;SRC;KIF13B;ECM1;EPCAM;VEGFA;KIF26A;SIRPA;CEACAM1;DOCK7;KIF3B;TSPAN7;ITPR3;DOCK9;LHFPL2;LGALS3BP;ITGB2;RAB27B;ABHD6;GNAI3;F2R;APP;EHD3;DOCK4;KIF3C;CXADR;KLC3;PRKCA;HSPA5;RAPGEF3;S100A9;PPP2R5A;HDAC2;GATA6;CDC42;VAV3;PDE9A;GNG4;FAM3C;NRAS;ENDOD1;PPP2R1B;SOS1;RAD51C;CALU;APOOL;LAMP2;RAP1A;VPS45;PRKAR2B;PIK3R3;KIF16B;F7;LRP8;CAP1;TIMP1;KIFAP3;GNG12;MAFF;TUBA4A;VEGFB;KIF4A;PTPN11;CYRIB;TNFRSF10B;GATA5;LYN;ITGB1;GNAQ;PDGFB;KIF5B;HDAC1
prerank,Reactome_2022__GABA Receptor Activation R-HSA-977443,0.5283834973341507,1.7437522042592315,0.004024144869215292,0.09351671341156613,0.878,8/27,10.76%,ADCY1;KCNJ6;GNAI3;GNG4;GNAL;ADCY5;GNG12;GABRG3
prerank,Reactome_2022__Sulfur Amino Acid Metabolism R-HSA-1614635,-0.562464732638389,-1.7319568535608056,0.01282051282051282,0.06801801903644565,0.899,11/21,20.54%,MAT1A;VSIG2;SLC25A10;MRI1;TXN2;GOT2;TSTD1;GOLT1A;CSAD;SQOR;MPST
prerank,MSigDB_Hallmark_2020__DNA Repair,-0.3777881100382618,-1.7314469268034303,0.0,0.004699218126695389,0.03,52/145,18.58%,TP53;NME1;IMPDH2;TAF10;VPS28;POLR2G;DDB2;APRT;POLD4;GTF3C5;TAF1C;ITPA;TYMS;NELFCD;POLL;RAE1;NME3;POLR2H;SAC3D1;NME4;DDB1;ALYREF;SNAPC4;POLA2;RPA2;NT5C;POLD1;ZNF707;SURF1;DGUOK;SSRP1;ERCC2;GMPR2;VPS37B;POLR2C;POLR1C;FEN1;NELFB;POLR2E;RPA3;POLR2I;USP11;NUDT21;TAF12;POLR2J;EDF1;NELFE;RAD51;XPC;SUPT4H1;SUPT5H;DUT
prerank,"Reactome_2022__Transport Of Bile Salts And Organic Acids, Metal Ions And Amine Compounds R-HSA-425366",0.4731851449915741,1.7290203676630385,0.0020161290322580645,0.1045597775844975,0.902,14/42,14.47%,SLC44A4;SLC39A4;SLC16A3;SLC30A3;SLC30A7;SLC5A3;SLC6A11;SLC31A1;SLC44A5;SLC22A15;SLC41A1;SLC30A5;SLC41A2;SLC30A6
prerank,Reactome_2022__Regulation Of Innate Immune Responses To Cytosolic DNA R-HSA-3134975,-0.6209873349544408,-1.71704882567127,0.007736943907156673,0.07676785240856841,0.927,6/13,15.43%,DDX41;UBB;TREX1;TRIM21;UBC;TRIM32
